ID_ATTACK;DATE;COUNTRY;CITY;PERPETRATOR_GROUP;FATALITIES;INJURED;TARGET_TYPE
199712090021;1997-12-09;France;Unknown;Unknown;0;0;Government (General)
199712090020;1997-12-09;France;Unknown;Unknown;0;0;Government (General)
199712090019;1997-12-09;France;Unknown;Unknown;0;0;Government (General)
199709120010;1997-09-12;France;Ajaccio;Unknown;0;0;Journalists & Media
199709040006;1997-09-04;France;Strasbourg;Unknown;0;0;Educational Institution
199707110012;1997-07-11;France;Corbara;Unknown;0;0;Private Citizens & Property
199706180024;1997-06-18;France;Bastia;Unknown;0;0;Business
199706010011;1997-06-01;France;Marseilles;Unknown;0;0;Government (General)
199705290009;1997-05-29;France;Saint-Jean-de-luz;Iparretarrak (IK);0;0;Business
199705250011;1997-05-25;France;Bastia;Unknown;0;0;Business
199705250009;1997-05-25;France;Ajaccio;Unknown;0;0;Business
199705250008;1997-05-25;France;Bastia;Unknown;0;0;Government (General)
199705160013;1997-05-16;France;Marseilles;Unknown;0;2;Business
199705160012;1997-05-16;France;Lyon;Unknown;0;0;Religious Figures/Institutions
199705140004;1997-05-14;France;Bonifacio;Unknown;0;0;Business
199705140003;1997-05-14;France;Bastia;Unknown;0;0;Business
199705100004;1997-05-10;France;Borgo;Unknown;0;0;Government (General)
199705090005;1997-05-09;France;Bastia;Unknown;0;0;Government (General)
199705030008;1997-05-03;France;Ajaccio;Unknown;0;0;Airports and Aircraft
199705030007;1997-05-03;France;Ajaccio;Unknown;0;0;Government (General)
199705030006;1997-05-03;France;Ajaccio;Unknown;0;0;Government (General)
199704270019;1997-04-27;France;Vescovato;Unknown;0;0;Government (General)
199704270017;1997-04-27;France;Ville de Pietrabugno;Unknown;0;0;Government (General)
199704270016;1997-04-27;France;Ajaccio;Unknown;0;0;Business,Business,Business
199704270015;1997-04-27;France;Ajaccio;Unknown;0;0;Business,Business,Business
199704270014;1997-04-27;France;Ajaccio;Unknown;0;0;Business,Business,Business
199704230006;1997-04-23;France;Levie;Unknown;0;0;Government (General)
199704190003;1997-04-19;France;Calenzana;Corsican National Liberation Front- Historic Channel;0;0;Business
199704180015;1997-04-18;France;L'Ile Rousse;Corsican National Liberation Front- Historic Channel;0;0;Business
199704180014;1997-04-18;France;Balogna;Corsican National Liberation Front- Historic Channel;0;0;Business
199704110011;1997-04-11;France;Ghisonaccia;Unknown;0;0;Business
199704090016;1997-04-09;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199704080008;1997-04-08;France;Cervione;Unknown;0;0;Private Citizens & Property
199703290008;1997-03-29;France;Ghisonaccia;Unknown;0;0;Business
199703290007;1997-03-29;France;Moriani;Unknown;0;0;Business,Business
199703290006;1997-03-29;France;Moriani;Unknown;0;0;Business,Business
199703210140;1997-03-21;France;Ajaccio;Unknown;0;0;Business
199703170019;1997-03-17;France;Paris;Unknown;0;1;Religious Figures/Institutions
199703070010;1997-03-07;France;Angers;Unknown;0;0;Religious Figures/Institutions
199703070009;1997-03-07;France;Furiani;Corsican Separatists;0;0;Government (General)
199702280004;1997-02-28;France;Porticcio;Unknown;0;0;Business
199702240009;1997-02-24;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199702190005;1997-02-19;France;Hendaye;Unknown;0;0;Government (General)
199702150008;1997-02-15;France;Bastia;Unknown;0;0;Business
199702070010;1997-02-07;France;Propriano;Corsican National Liberation Front- Historic Channel;0;0;Private Citizens & Property
199702030014;1997-02-03;France;Paris;Unknown;0;0;Educational Institution
199702020067;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020066;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020065;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020064;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020063;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020062;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020061;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020060;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020059;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020058;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020057;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020056;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020055;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020054;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020053;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020052;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020051;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020050;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020049;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020048;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020047;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020046;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Airports and Aircraft
199702020045;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Airports and Aircraft
199702020044;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Telecommunication
199702020043;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020042;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Business
199702020041;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Private Citizens & Property
199702020040;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Private Citizens & Property
199702020039;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Private Citizens & Property
199702020038;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020037;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020036;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020035;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020034;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020033;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020032;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020031;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020030;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020029;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020028;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020027;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020026;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020025;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020024;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020023;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020022;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020021;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020020;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020018;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020017;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020016;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020015;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020014;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020013;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020012;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020011;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020010;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020009;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020008;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020007;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199702020006;1997-02-02;France;Unknown;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199701280014;1997-01-28;France;Nice;Corsican National Liberation Front- Historic Channel;0;0;Airports and Aircraft
199701250006;1997-01-25;France;Saint-pee-sur-nivelle;Unknown;0;0;Police
199701210004;1997-01-21;France;Folelli;Unknown;0;0;Business
199701180010;1997-01-18;France;Porto-Vecchio;Unknown;0;0;Educational Institution
199701180009;1997-01-18;France;Bastia;Unknown;0;0;Business
199701170004;1997-01-17;France;Montesorro;Unknown;0;0;Business
199701140010;1997-01-14;France;Poggio Marinaccio;Unknown;0;0;Government (General)
199701140009;1997-01-14;France;Piedicroce;Unknown;0;0;Government (General)
199701120009;1997-01-12;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
199701120008;1997-01-12;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
199701120007;1997-01-12;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
199701120006;1997-01-12;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Business
199701110008;1997-01-11;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Business
199701110007;1997-01-11;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199701100006;1997-01-10;France;Sartene;Unknown;0;0;Business
199701090009;1997-01-09;France;Propriano;Corsican National Liberation Front (FLNC);0;0;Government (General)
199701090008;1997-01-09;France;Furiani;Corsican National Liberation Front (FLNC);0;0;Government (General)
199701090007;1997-01-09;France;Olmeto;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199701090006;1997-01-09;France;Bastia;Unknown;0;1;Police
199701070009;1997-01-07;France;Porto-Vecchio;Unknown;0;0;Business
199701070008;1997-01-07;France;Porto-Vecchio;Unknown;0;0;Business
199612300002;1996-12-30;France;Biguglia;Unknown;0;0;Government (General)
199612280004;1996-12-28;France;Ajaccio;Unknown;0;2;Business
199612270006;1996-12-27;France;Ghisoni;Unknown;0;0;Private Citizens & Property
199612270005;1996-12-27;France;Ville de Pietrabugno;Unknown;0;0;Government (General)
199612250014;1996-12-25;France;Ajaccio;Unknown;0;0;Business
199612240009;1996-12-24;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
199612240006;1996-12-24;France;Bastia;Unknown;0;0;Business
199612240005;1996-12-24;France;Corte;Unknown;0;0;Government (General)
199612230008;1996-12-23;France;Paris;Unknown;0;0;Government (General)
199612210003;1996-12-21;France;Marseilles;Unknown;0;0;Government (General)
199612200006;1996-12-20;France;Ajaccio;Unknown;0;0;Business
199612200005;1996-12-20;France;Unknown;Unknown;0;0;Police
199612180013;1996-12-18;France;Bastia;Unknown;0;0;Police
199612180012;1996-12-18;France;Belgodere;Unknown;0;0;Police
199612180010;1996-12-18;France;Bastia;Unknown;0;0;Government (General)
199612170011;1996-12-17;France;Vescovato;Unknown;0;0;Police
199612170010;1996-12-17;France;Calvi;Unknown;0;0;Police
199612160004;1996-12-16;France;Figari;Unknown;0;0;Police
199612150004;1996-12-15;France;Bastia;Unknown;0;0;Police
199612150003;1996-12-15;France;Bastia;Unknown;0;0;Business
199612140004;1996-12-14;France;Furiani;Unknown;0;0;Business
199612130001;1996-12-13;France;Murato;Unknown;0;0;Police
199612120007;1996-12-12;France;Bonifacio;Unknown;0;0;Private Citizens & Property
199612080002;1996-12-08;France;Bastia;Unknown;0;0;Business
199612070009;1996-12-07;France;Propriano;Unknown;1;0;Military
199612050014;1996-12-05;France;Porto-Vecchio;Unknown;0;0;Business
199612040008;1996-12-04;France;Biguglia;Unknown;0;0;Government (General)
199612030012;1996-12-03;France;Nice;Unknown;0;0;Maritime
199612030011;1996-12-03;France;Nice;Unknown;0;0;Maritime
199612030010;1996-12-03;France;Paris;Armed Islamic Group (GIA) (suspected);3;91;Transportation
199612030009;1996-12-03;France;Perpignan;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199612030008;1996-12-03;France;Paris;Unknown;0;0;Journalists & Media
199612030007;1996-12-03;France;Ghisonaccia;Corsican National Liberation Front- Historic Channel;0;0;Business
199612030006;1996-12-03;France;Ghisonaccia;Corsican National Liberation Front- Historic Channel;0;0;Business
199612010013;1996-12-01;France;Bastia;Unknown;0;0;Journalists & Media
199612010012;1996-12-01;France;Ajaccio;Unknown;0;0;Government (General)
199612010011;1996-12-01;France;Ajaccio;Unknown;0;0;Government (General)
199612010010;1996-12-01;France;Ajaccio;Unknown;0;0;Government (General)
199612010009;1996-12-01;France;Ajaccio;Unknown;0;0;Government (General)
199612000003;1996-12-00;France;Bastia;Unknown;0;0;Private Citizens & Property
199612000002;1996-12-00;France;Bastia;Unknown;0;0;Private Citizens & Property
199612000001;1996-12-00;France;Saint-Florent;Unknown;0;0;Military
199611300013;1996-11-30;France;Bastia;Unknown;0;0;Government (General)
199611300012;1996-11-30;France;Bastia;Unknown;0;0;Government (General)
199611300011;1996-11-30;France;Bastia;Unknown;0;0;Government (General)
199611290004;1996-11-29;France;Corte;Unknown;0;0;Government (General)
199611280009;1996-11-28;France;Limoges;Unknown;0;0;Government (General)
199611280008;1996-11-28;France;Marseilles;Unknown;0;2;Business
199611270005;1996-11-27;France;Solenzara;Unknown;0;0;Military
199611180003;1996-11-18;France;Salon-de-Provence;Unknown;0;0;Police
199611130010;1996-11-13;France;Bastia;Unknown;0;0;Business
199611120007;1996-11-12;France;Bastia;Unknown;0;0;Private Citizens & Property
199611120006;1996-11-12;France;Figari;Unknown;0;0;Police
199611120005;1996-11-12;France;Ajaccio;Unknown;0;0;Business
199611090011;1996-11-09;France;Cala Longa;Unknown;0;0;Business
199611090010;1996-11-09;France;Bastia;Unknown;0;0;Utilities
199611040007;1996-11-04;France;Aix-en-Provence;Unknown;0;0;Government (General)
199611040005;1996-11-04;France;Levie;Unknown;0;0;Government (General)
199611010006;1996-11-01;France;Ustaritz;Iparretarrak (IK);0;0;Government (General)
199611000008;1996-11-00;France;Bastia;Unknown;0;0;Business,Business
199611000007;1996-11-00;France;Bastia;Unknown;0;0;Business,Business
199611000006;1996-11-00;France;Bonifacio;Unknown;0;0;Private Citizens & Property
199611000005;1996-11-00;France;Unknown;Unknown;0;0;Government (General),Telecommunication
199611000004;1996-11-00;France;Unknown;Unknown;0;0;Government (General),Telecommunication
199611000003;1996-11-00;France;Zonza;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199611000002;1996-11-00;France;Porto-Vecchio;Unknown;0;0;Business
199611000001;1996-11-00;France;Levie;Unknown;0;0;Government (General)
199610300009;1996-10-30;France;Ajaccio;Unknown;0;0;Telecommunication
199610300008;1996-10-30;France;Porto-Vecchio;Unknown;0;0;Police
199610290005;1996-10-29;France;Beziers;Unknown;0;0;Government (General)
199610270008;1996-10-27;France;Casabianda;Unknown;0;0;Police
199610260026;1996-10-26;France;Porto-Vecchio;Unknown;0;2;Police
199610190010;1996-10-19;France;L'Ile-Rousse;Unknown;0;0;Private Citizens & Property
199610140008;1996-10-14;France;Ajaccio;Unknown;0;0;Police
199610110004;1996-10-11;France;Folelli;Unknown;0;0;Government (General)
199610080003;1996-10-08;France;Lumio;Unknown;0;0;Business
199610050006;1996-10-05;France;Bordeaux;Unknown;0;0;Government (General)
199610040004;1996-10-04;France;Bastia;Unknown;0;0;Business
199610030007;1996-10-03;France;Biguglia;Unknown;0;0;Government (General)
199610030006;1996-10-03;France;L'Ile-Rousse;Unknown;0;0;Government (General)
199610030005;1996-10-03;France;Sainte Lucie de Moriani;Unknown;0;0;Government (General)
199610020006;1996-10-02;France;Porto-Vecchio;Unknown;0;0;Utilities
199610000008;1996-10-00;France;Paris;Unknown;2;0;Terrorists/Non-state Militia
199610000007;1996-10-00;France;Nimes;Corsican National Liberation Front (FLNC);0;0;Government (General)
199610000006;1996-10-00;France;Nimes;Corsican National Liberation Front (FLNC);0;0;Government (General)
199610000005;1996-10-00;France;Bonifacio;Unknown;0;0;Government (General)
199610000004;1996-10-00;France;Bonifacio;Unknown;0;0;Business
199610000003;1996-10-00;France;Oletta;Unknown;0;0;Police
199610000002;1996-10-00;France;L'Ile-Rousse;Corsican National Liberation Front (FLNC);0;0;Government (General)
199610000001;1996-10-00;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Business
199609290007;1996-09-29;France;Aix-en-Provence;Corsican Separatists;0;0;Government (General)
199609270009;1996-09-27;France;Unknown;Unknown;0;0;Government (General)
199609270008;1996-09-27;France;Unknown;Unknown;0;0;Government (General)
199609260003;1996-09-26;France;Porto-Vecchio;Unknown;0;0;Private Citizens & Property
199609210010;1996-09-21;France;Bastia;Unknown;0;0;Government (General)
199609200033;1996-09-20;France;Boucau;Unknown;0;0;Government (General)
199609180007;1996-09-18;France;Propriano;Unknown;0;0;Private Citizens & Property
199609140009;1996-09-14;France;Sartene;Unknown;0;0;Private Citizens & Property
199609120011;1996-09-12;France;Ville de Pietrabugno;Unknown;0;0;Government (General)
199609100007;1996-09-10;France;Bastia;Unknown;0;0;Government (General)
199609090008;1996-09-09;France;Bastia;Unknown;0;0;Business
199609090007;1996-09-09;France;Unknown;Unknown;0;0;Telecommunication
199609090006;1996-09-09;France;Sainta-Maria-Siche;Corsican Separatists;0;0;Police
199609050006;1996-09-05;France;Unknown;Unknown;0;0;Government (General)
199609040010;1996-09-04;France;Ajaccio;Corsican National Liberation Front- Historic Channel;0;0;Business
199609040009;1996-09-04;France;L'Ile-Rousse;Corsican National Liberation Front- Historic Channel (suspected);0;0;Government (General)
199609030010;1996-09-03;France;Bonifacio;Unknown;0;1;Military
199609020006;1996-09-02;France;Saint-Laurent-sur-Sevre;Unknown;0;0;Religious Figures/Institutions
199609010002;1996-09-01;France;Ajaccio;Corsican National Liberation Front- Historic Channel (suspected);0;0;Government (General)
199609000006;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199609000005;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199609000004;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199609000003;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199609000002;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199609000001;1996-09-00;France;Unknown;Unknown;0;0;Government (General)
199608310002;1996-08-31;France;Aleria;Corsican National Liberation Front- Historic Channel;0;0;Government (General)
199608300011;1996-08-30;France;Zigliara;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199608290008;1996-08-29;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608290007;1996-08-29;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608280013;1996-08-28;France;Porto-Vecchio;Corsican National Liberation Front (FLNC);0;0;Business
199608280012;1996-08-28;France;Prunelli-di-Fiumorbo;Unknown;0;1;Government (General)
199608270003;1996-08-27;France;Bonifacio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199608260007;1996-08-26;France;Figari;Unknown;0;0;Business
199608250010;1996-08-25;France;Prunelli-di-Fiumorbo;Unknown;0;0;Government (General)
199608240011;1996-08-24;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608240010;1996-08-24;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608240009;1996-08-24;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608240008;1996-08-24;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608220003;1996-08-22;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608210006;1996-08-21;France;L'Ile-Rousse;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608200007;1996-08-20;France;Sartene;Unknown;0;0;Government (General)
199608190006;1996-08-19;France;Saint-Jean-de-Luz;Iparretarrak (IK);0;0;Business
199608190005;1996-08-19;France;Ajaccio;Unknown;0;0;Government (General)
199608180004;1996-08-18;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199608180003;1996-08-18;France;Ajaccio;Unknown;0;0;Government (General)
199608170009;1996-08-17;France;Saint-Jean-de-Luz;Iparretarrak (IK);0;0;Business
199608170007;1996-08-17;France;Bastia;Unknown;0;0;Government (General)
199608140007;1996-08-14;France;Paris;Unknown;0;1;Business
199608140005;1996-08-14;France;Ajaccio;Unknown;0;0;Government (General)
199608050010;1996-08-05;France;Paris;Unknown;1;0;Government (General)
199608010008;1996-08-01;France;Paris;Unknown;0;0;Government (General)
199608000002;1996-08-00;France;Saint-florent;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199608000001;1996-08-00;France;Ville de Pietrabugno;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199607260005;1996-07-26;France;Serra di Scopamene;Corsican Separatists;0;0;Police
199607090007;1996-07-09;France;Nice;Unknown;0;0;Private Citizens & Property
199607010004;1996-07-01;France;Bastia;Unknown;1;7;Government (General)
199606140005;1996-06-14;France;Bastia;Unknown;0;0;Business
199606140004;1996-06-14;France;Porto-Vecchio;Unknown;0;0;Business
199606070003;1996-06-07;France;Ajaccio;Corsican Separatists;0;0;Private Citizens & Property
199606060005;1996-06-06;France;Ajaccio;Corsican Separatists;0;0;Private Citizens & Property
199606040006;1996-06-04;France;Borgo;Corsican Separatists;0;0;Private Citizens & Property
199606030009;1996-06-03;France;Paris;Unknown;0;0;Unknown
199606010005;1996-06-01;France;Perigueux;Unknown;0;0;Government (General)
199606010004;1996-06-01;France;Orange;Unknown;0;0;Government (General)
199606000002;1996-06-00;France;Porto-Vecchio;Corsican Separatists;0;0;Private Citizens & Property
199606000001;1996-06-00;France;Solenzara;Corsican Separatists;0;0;Maritime
199605280007;1996-05-28;France;Paris;Unknown;1;0;Government (General)
199605260008;1996-05-26;France;Ajaccio;Unknown;0;0;Business
199605260007;1996-05-26;France;Ajaccio;Unknown;0;0;Business
199605220004;1996-05-22;France;Brando;Corsican National Liberation Front- Historic Channel;0;0;Police
199605220003;1996-05-22;France;Ajaccio;Corsican National Liberation Front- Historic Channel;0;0;Airports and Aircraft,Police
199605220002;1996-05-22;France;Ajaccio;Corsican National Liberation Front- Historic Channel;0;0;Airports and Aircraft,Police
199605190010;1996-05-19;France;Ventiseri;Corsican National Liberation Front- Historic Channel;0;0;Police
199605170006;1996-05-17;France;Bastia;Corsican National Liberation Front- Historic Channel;0;0;Police
199605160005;1996-05-16;France;Bastia;Unknown;0;0;Police
199605160004;1996-05-16;France;Ajaccio;Unknown;0;0;Police
199605150008;1996-05-15;France;Bonifacio;Unknown;0;0;Police
199605150007;1996-05-15;France;Ajaccio;Unknown;0;0;Government (General)
199605150006;1996-05-15;France;Ajaccio;Unknown;0;0;Police
199605150005;1996-05-15;France;Ajaccio;Unknown;0;0;Police
199605140009;1996-05-14;France;Porto-Vecchio;Unknown;0;0;Police
199605140008;1996-05-14;France;Porto-Vecchio;Unknown;0;0;Police
199605140007;1996-05-14;France;Ajaccio;Unknown;0;0;Government (General)
199605140006;1996-05-14;France;Ajaccio;Unknown;0;0;Government (General)
199605000001;1996-05-00;France;Vescovato;Corsican National Liberation Front- Historic Channel;0;0;Police
199604200005;1996-04-20;France;Ajaccio;Unknown;0;0;Business
199604160009;1996-04-16;France;Rennes;Unknown;0;0;Government (General)
199604020005;1996-04-02;France;Belgodere;Unknown;0;0;Police
199604020004;1996-04-02;France;Porto-Vecchio;Unknown;0;0;Business
199603290009;1996-03-29;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199603280007;1996-03-28;France;Lille;Unknown;0;0;Transportation
199603260002;1996-03-26;France;Arraute;Basque Fatherland and Freedom (ETA) (suspected);0;0;Police
199603230008;1996-03-23;France;Ajaccio;Unknown;3;3;Business
199603200005;1996-03-20;France;Bayonne;Iparretarrak (IK);0;1;Government (General)
199603190012;1996-03-19;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199603140011;1996-03-14;France;Peronne;Unknown;0;2;Educational Institution
199603100012;1996-03-10;France;Orsay;Unknown;0;0;Journalists & Media
199603090018;1996-03-09;France;Bastia;Unknown;1;0;Government (General)
199603080006;1996-03-08;France;Sartene;Unknown;1;0;Government (General)
199603070003;1996-03-07;France;Ajaccio;Unknown;0;1;Government (General)
199603060004;1996-03-06;France;Ajaccio;Unknown;0;0;Government (General)
199603000001;1996-03-00;France;Reims;Unknown;0;0;Private Citizens & Property
199602260014;1996-02-26;France;Nice;Unknown;0;0;Business
199602260013;1996-02-26;France;Nice;Unknown;0;0;Business
199602260012;1996-02-26;France;Nice;Unknown;0;0;Business
199602260011;1996-02-26;France;Nice;Unknown;0;0;Business
199602190009;1996-02-19;France;Ajaccio;Unknown;1;0;Terrorists/Non-state Militia
199602180007;1996-02-18;France;Porto-Vecchio;Unknown;1;0;Terrorists/Non-state Militia
199602160006;1996-02-16;France;Ajaccio;Unknown;1;0;Terrorists/Non-state Militia
199602080059;1996-02-08;France;Bastia;Unknown;0;0;Government (General)
199602030012;1996-02-03;France;Bastia;Unknown;0;0;Business
199602030011;1996-02-03;France;Bastia;Unknown;0;0;Business
199601210005;1996-01-21;France;Ajaccio;Separatists;0;0;Business
199601160010;1996-01-16;France;Ustaritz;Iparretarrak (IK) (suspected);0;0;Government (General)
199601140003;1996-01-14;France;Saint-Florent;Unknown;0;0;Business
199601140002;1996-01-14;France;Sartene;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199601110006;1996-01-11;France;Ajaccio;Resistenza (suspected);0;0;Business
199601110005;1996-01-11;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199601100003;1996-01-10;France;Borgo;Corsican National Liberation Front (FLNC);0;0;Government (General)
199601080056;1996-01-08;France;Porto-Vecchio;Rebels;0;0;Government (General)
199601080053;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080052;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080051;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080050;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080049;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080048;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080047;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080046;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080045;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080044;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080043;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080042;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080041;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080040;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080039;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
